age,education,balance,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,housing_yes,loan_yes,target_yes
58,2,314,67,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,3,24,169,1,231,2,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
36,3,613,86,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
55,2,1467,277,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
45,2,192,154,5,176,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
49,2,321,135,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
44,2,788,392,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,2,48,133,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35,2,262,96,2,109,4,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,2,4438,446,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
44,2,5045,20,6,175,15,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
32,3,3014,291,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
56,3,21664,214,8,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,3,5878,159,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
35,3,2723,275,4,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
44,2,576,128,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
59,1,0,207,2,153,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
31,3,2197,146,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
33,2,1279,239,2,349,3,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
45,2,295,92,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
45,1,2128,149,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
57,2,367,107,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,3,1477,71,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30,1,71,122,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
30,2,127,16,6,368,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
59,2,2921,251,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
58,3,16264,215,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
49,1,1672,128,3,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
48,3,9207,445,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
28,3,356,76,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
59,1,133,206,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
40,3,1217,155,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
32,2,202,429,1,201,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
58,2,590,133,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
28,3,442,474,3,95,3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
27,3,808,578,1,364,1,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
38,3,427,17,3,169,2,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
53,3,431,74,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
60,3,4256,239,3,761,1,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
33,3,0,275,8,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
52,2,238,101,1,362,5,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
64,3,846,671,1,181,3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
40,2,3,998,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
52,2,693,271,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
28,2,0,133,3,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
49,2,362,84,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
28,2,618,281,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
29,3,2893,250,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
87,1,230,144,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
37,2,1287,432,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
36,1,179,411,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
35,3,980,428,2,336,6,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
33,3,79,249,2,335,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
60,2,3043,235,3,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
25,3,808,267,2,114,2,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
69,2,745,595,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
41,2,1309,28,4,-1,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
48,2,290,257,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
35,1,1792,630,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
30,2,178,747,5,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
59,3,0,87,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,3,537,187,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
28,2,416,452,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
60,1,1472,36,4,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,1,3953,277,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
32,3,112,118,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
34,3,13204,197,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False
58,2,0,101,5,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,3,22546,8,6,267,4,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
33,2,0,1448,7,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
46,1,23,344,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
29,2,228,12,8,342,9,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,2,215,61,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
58,1,23,91,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,2,293,162,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
34,2,0,339,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
49,1,199,113,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
53,2,459,558,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
42,2,8131,69,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
40,2,-378,541,1,295,6,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
30,1,395,429,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
31,2,10787,135,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
55,2,865,96,1,111,3,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,3,340,68,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
31,2,1882,529,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26,3,265,650,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
31,2,389,69,1,185,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
49,2,0,71,7,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
54,3,384,30,7,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
47,3,94,9,19,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
61,2,1471,331,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
49,1,937,66,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
51,2,500,26,6,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
53,1,25,266,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,3,365,168,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
25,2,34,316,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
79,1,429,1006,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
53,1,6839,77,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
21,2,6,622,1,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
33,2,467,494,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
40,2,1876,269,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,2,1847,543,3,321,6,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52,1,247,268,6,-1,0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
27,2,897,397,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
57,2,4664,22,4,114,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
51,2,1291,51,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
31,3,64,208,1,105,2,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
49,3,-471,77,3,185,7,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
32,3,1160,450,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
28,3,14,201,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
33,2,26,342,3,332,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,382,294,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
34,2,0,172,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
33,2,142,123,1,360,3,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
34,2,645,420,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
37,2,103,153,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
35,2,847,85,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
38,3,0,260,3,95,3,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
32,2,517,528,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52,3,1308,361,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
49,2,66,59,4,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
46,2,361,86,7,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
42,1,66,139,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
32,2,180,45,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
49,3,279,168,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
46,2,4,268,1,261,5,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
40,2,1416,210,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,2,465,160,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,2,998,1044,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,2,550,601,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
46,3,1285,89,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
32,3,4908,491,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
32,3,336,139,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False
32,3,131,267,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
43,3,348,88,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
25,3,453,134,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
55,2,1102,126,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
24,2,926,191,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
40,3,502,267,4,270,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,3,8669,5,3,150,6,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
48,1,316,560,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
36,3,9324,138,8,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
57,3,0,188,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
45,2,72,262,2,352,2,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
33,3,61,836,3,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
38,2,173,150,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
26,2,-162,44,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
30,3,47,11,17,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
55,3,1983,123,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
34,2,326,150,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
60,2,2552,255,2,2,4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
36,3,1283,92,5,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
65,1,2179,112,7,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
39,3,1047,554,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
52,1,36,109,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
55,2,-308,781,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
26,3,1177,116,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
40,1,2077,363,1,173,24,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
52,2,0,82,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
29,3,1,167,3,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
41,1,7735,220,1,190,1,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,3,1922,546,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
28,2,153,1124,2,-1,0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
26,2,2770,141,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
58,2,139,188,1,161,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
29,3,21,107,4,371,3,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
48,2,178,320,4,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
35,2,444,244,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
26,2,209,319,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
34,2,5320,114,6,467,5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,2,4885,400,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
31,2,0,79,3,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
48,1,5462,29,4,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
40,2,6767,97,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
42,2,2974,187,5,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
48,2,427,201,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
38,2,8876,280,1,75,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
53,3,146,150,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
59,2,319,129,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,2,304,516,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
41,1,389,127,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
50,1,766,174,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
31,2,0,82,5,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,2,3107,1516,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
59,2,174,204,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
33,2,-305,109,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
35,2,670,378,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
30,3,6164,152,11,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
71,2,2850,185,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
30,1,79,317,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
24,2,110,27,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
34,2,5039,205,6,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
34,2,360,46,1,182,2,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52,2,199,978,2,189,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
33,2,238,45,5,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False
38,2,5092,145,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41,2,1088,138,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,3,221,720,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
38,2,889,362,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
48,1,750,90,6,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
34,2,0,214,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False
46,1,1291,142,3,259,17,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
33,2,1844,241,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
40,3,89,148,6,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
36,2,4280,227,6,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,2,0,126,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
33,2,625,410,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
58,1,320,171,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
25,3,468,147,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
47,2,440,91,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
40,2,0,332,1,183,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
59,2,5706,471,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
40,3,7780,364,1,355,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
30,2,-559,98,1,167,2,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False
25,3,16874,117,2,-1,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False
58,1,1987,185,4,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40,3,642,147,3,-1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
38,2,526,553,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
66,3,6483,275,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
47,3,2306,239,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True
37,2,954,402,9,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
36,3,-679,172,1,93,1,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False
50,1,-1,195,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
76,1,2590,68,12,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
58,3,331,82,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
42,2,4209,57,6,-1,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
58,2,462,495,1,93,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
28,3,0,479,1,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
41,2,0,141,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
30,3,151,82,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
32,3,883,798,1,185,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True
27,2,266,232,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
48,3,0,60,5,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
36,3,491,103,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
54,3,3,443,1,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
36,2,198,400,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
52,2,14363,132,1,-1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
34,2,0,374,16,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
43,2,136,363,7,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
32,3,28,111,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
33,3,335,130,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
39,2,270,116,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
44,3,1206,160,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
49,1,198,205,3,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
25,3,914,185,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
39,2,31,61,2,181,4,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
54,2,0,159,2,106,6,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
32,3,347,213,1,264,6,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
36,3,860,294,15,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
54,2,89,140,3,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
31,2,0,71,1,223,9,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
45,2,0,47,7,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
31,2,68,570,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
45,2,-149,287,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
33,2,2411,130,1,161,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
46,3,225,201,1,345,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
43,3,2731,11,7,-1,0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
50,3,112,70,5,85,5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
44,3,0,54,2,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42,2,3620,22,16,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
26,2,179,103,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
47,2,1544,104,1,312,1,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
48,1,199,29,2,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
27,2,76,236,1,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
30,3,302,528,3,-1,0,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
28,2,189,68,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
58,1,565,876,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
37,3,310,76,1,-1,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
36,2,1746,99,1,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
39,2,6,122,3,357,4,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
52,1,-110,141,1,-1,0,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
55,2,2749,58,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
30,3,6495,78,3,-1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
36,2,35,435,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
39,2,-650,123,2,364,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
47,1,292,210,3,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
42,1,5774,54,2,-1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False
42,2,2416,138,4,-1,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
58,2,35,336,7,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
68,2,19317,249,1,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
43,2,50,63,1,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
44,2,-674,257,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
49,3,3726,875,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
57,3,1180,191,2,-1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False
61,3,6610,481,2,-1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
36,2,319,120,2,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
31,2,1545,207,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
51,3,1315,303,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
31,3,424,93,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
56,1,151,128,1,-1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,3,-970,194,2,-1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
38,2,-762,408,2,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False
35,2,181,5,3,-1,0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
39,2,1022,20,3,-1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
